ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1064-5462,ARTIFICIAL LIFE,0.0,1.0,0.0
1522-7227,INFANT AND CHILD DEVELOPMENT,0.0,1.0,0.0
0008-4255,CANADIAN JOURNAL OF PSYCHOLOGY,0.0,1.0,0.0
JIDT INFORM THEORETI,JIDT INFORM THEORETI,0.0,2.0,0.0
Ubiquity,Ubiquity,0.0,1.0,0.0
0001-6322,ACTA NEUROPATHOLOGICA,0.0,1.0,0.0
0987-7053,NEUROPHYSIOLOGIE CLINIQUE-CLINICAL NEUROPHYSIOLOGY,0.0,1.0,0.0
0926-6410,COGNITIVE BRAIN RESEARCH,0.0,1.0,0.0
PROCEEDINGS OF THE LONDON MATHEMATICAL SOCIETY,PROCEEDINGS OF THE LONDON MATHEMATICAL SOCIETY,0.0,2.0,0.0
1866-1947,JOURNAL OF NEURODEVELOPMENTAL DISORDERS,0.0,2.0,0.0
0764-4469,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE III-SCIENCES DE LA VIE-LIFE SCIENCES,0.0,1.0,0.0
0340-2061,ANATOMY AND EMBRYOLOGY,0.0,6.0,0.0
0899-0220,SOMATOSENSORY AND MOTOR RESEARCH,0.0,1.0,0.0
2041-6695,I-PERCEPTION,0.0,1.0,0.0
0741-8329,ALCOHOL,0.0,1.0,0.0
0378-5866,DEVELOPMENTAL NEUROSCIENCE,0.0,1.0,0.0
0145-6008,ALCOHOLISM-CLINICAL AND EXPERIMENTAL RESEARCH,0.0,1.0,0.0
ISMRM Proceedings,ISMRM Proceedings,0.0,1.0,0.0
0219-5259,ADVANCES IN COMPLEX SYSTEMS,0.0,1.0,0.0
2160-6374,2013 IEEE SYMPOSIUM ON ARTIFICIAL LIFE (ALIFE),0.0,1.0,0.0
The open biomedical engineering journal,The open biomedical engineering journal,0.0,1.0,0.0
arXiv:1303.5526,arXiv:1303.5526,0.0,1.0,0.0
1076-2787,COMPLEXITY,0.0,1.0,0.0
0003-0996,AMERICAN SCIENTIST,0.0,3.0,0.0
0098-4094,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS,0.0,1.0,0.0
Biomed. Res.,Biomed. Res.,0.0,1.0,0.0
J Stat Softw,J Stat Softw,0.0,1.0,0.0
<IT>Frontiers in Neuroinformatics</IT>,<IT>Frontiers in Neuroinformatics</IT>,0.0,1.0,0.0
PeerJ PrePrints,PeerJ PrePrints,0.0,1.0,0.0
arXive-print No. 1210. 0530,arXive-print No. 1210. 0530,0.0,1.0,0.0
PRINCIPLES OF NEURAL CODING,PRINCIPLES OF NEURAL CODING,0.0,1.0,0.0
0938-7994,EUROPEAN RADIOLOGY,0.0,1.0,0.0
MICCAI,MICCAI,0.0,1.0,0.0
0743-3808,BEHAVIOR RESEARCH METHODS INSTRUMENTS & COMPUTERS,0.0,1.0,0.0
SOAR COGNITIVE ARCHITECTURE,SOAR COGNITIVE ARCHITECTURE,0.0,1.0,0.0
0160-2896,INTELLIGENCE,0.0,1.0,0.0
1041-6102,INTERNATIONAL PSYCHOGERIATRICS,0.0,2.0,0.0
1420-8008,DEMENTIA AND GERIATRIC COGNITIVE DISORDERS,0.0,3.0,0.0
1279-7707,JOURNAL OF NUTRITION HEALTH & AGING,0.0,1.0,0.0
0003-9993,ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,0.0,3.0,0.0
0303-6898,SCANDINAVIAN JOURNAL OF STATISTICS,0.0,2.0,0.0
0393-5264,FUNCTIONAL NEUROLOGY,0.0,2.0,0.0
0960-2011,NEUROPSYCHOLOGICAL REHABILITATION,0.0,1.0,0.0
1590-1874,NEUROLOGICAL SCIENCES,0.0,1.0,0.0
N. Engl. J. Med,N. Engl. J. Med,0.0,1.0,0.0
J. Mol. Graph. Mod.,J. Mol. Graph. Mod.,0.0,1.0,0.0
International Conference on Digital Image Computing Techniques and Applications (DICTA),International Conference on Digital Image Computing Techniques and Applications (DICTA),0.0,1.0,0.0
Technical Report TR2004-1963,Technical Report TR2004-1963,0.0,1.0,0.0
Magnetic Resonance Imaging,Magnetic Resonance Imaging,0.0,1.0,0.0
The Insight Journal,The Insight Journal,0.0,2.0,0.0
Math. Morphol. Appl. Image Signal Process,Math. Morphol. Appl. Image Signal Process,0.0,1.0,0.0
0029-599X,NUMERISCHE MATHEMATIK,0.0,3.0,0.0
0020-7101,INTERNATIONAL JOURNAL OF BIO-MEDICAL COMPUTING,0.0,4.0,0.0
Neural Netw. Simul. Environ,Neural Netw. Simul. Environ,0.0,1.0,0.0
J. Neurosci. Methods,J. Neurosci. Methods,0.0,2.0,0.0
GPU gems,GPU gems,0.0,1.0,0.0
1084-9521,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,0.0,1.0,0.0
0954-5794,DEVELOPMENT AND PSYCHOPATHOLOGY,0.0,1.0,0.0
0272-4340,CELLULAR AND MOLECULAR NEUROBIOLOGY,0.0,1.0,0.0
1559-2294,EPIGENETICS,0.0,1.0,0.0
Natural Computing,Natural Computing,0.0,1.0,0.0
Bull Los Angel Neuro Soc,Bull Los Angel Neuro Soc,0.0,1.0,0.0
Cell Biol,Cell Biol,0.0,1.0,0.0
Proc SPIE Int Soc Opt Eng,Proc SPIE Int Soc Opt Eng,0.0,1.0,0.0
P SOC PHOTO-OPT INS,P SOC PHOTO-OPT INS,0.0,2.0,0.0
<IT>Brain Beha Immu</IT>,<IT>Brain Beha Immu</IT>,0.0,1.0,0.0
1229-6929,KOREAN JOURNAL OF RADIOLOGY,0.0,1.0,0.0
<IT>Alcohol. Clin. Exp. Res.</IT>,<IT>Alcohol. Clin. Exp. Res.</IT>,0.0,1.0,0.0
Proc 1st IEEE Int Symp Biomed Image From Nano Macro,Proc 1st IEEE Int Symp Biomed Image From Nano Macro,0.0,2.0,0.0
<IT>Biol. Psychiatry</IT>,<IT>Biol. Psychiatry</IT>,0.0,1.0,0.0
0926-8782,DISTRIBUTED AND PARALLEL DATABASES,0.0,1.0,0.0
1525-5050,EPILEPSY & BEHAVIOR,0.0,1.0,0.0
Frontiers in Neuroinformatics,Frontiers in Neuroinformatics,0.0,1.0,0.0
Front. Comput. Neurosci.,Front. Comput. Neurosci.,0.0,1.0,0.0
1641-4640,FOLIA NEUROPATHOLOGICA,0.0,1.0,0.0
0035-9254,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS,0.0,1.0,0.0
1017-0405,STATISTICA SINICA,0.0,1.0,0.0
Paleontol Electron,Paleontol Electron,0.0,1.0,0.0
1364-8152,ENVIRONMENTAL MODELLING & SOFTWARE,0.0,1.0,0.0
2041-210x,METHODS IN ECOLOGY AND EVOLUTION,0.0,1.0,0.0
The Book of GENESIS,The Book of GENESIS,0.0,1.0,0.0
Technical Report. MIT-CSIAIL-TR-2010-013/CBCL-286,Technical Report. MIT-CSIAIL-TR-2010-013/CBCL-286,0.0,1.0,0.0
ADV NORMALIZATION TO,ADV NORMALIZATION TO,0.0,1.0,0.0
P SPIE MED IMAGING,P SPIE MED IMAGING,0.0,1.0,0.0
1054-7460,PRESENCE-TELEOPERATORS AND VIRTUAL ENVIRONMENTS,0.0,1.0,0.0
0738-4602,AI MAGAZINE,0.0,1.0,0.0
Wired,Wired,0.0,1.0,0.0
HDB ONTOLOGIES,HDB ONTOLOGIES,0.0,1.0,0.0
Victoria,Victoria,0.0,1.0,0.0
Development,Development,0.0,1.0,0.0
WIRED Magazine,WIRED Magazine,0.0,1.0,0.0
Arxiv preprint arXiv:0807.(4623),Arxiv preprint arXiv:0807.(4623),0.0,1.0,0.0
Methods Inform. Med,Methods Inform. Med,0.0,1.0,0.0
Nat. Precedings,Nat. Precedings,0.0,1.0,0.0
Multi-Agent Systems,Multi-Agent Systems,0.0,1.0,0.0
Links Tags,Links Tags,0.0,1.0,0.0
ONTOLOG SEMANTIC WIK,ONTOLOG SEMANTIC WIK,0.0,1.0,0.0
The Semantic Web-ISWC 2008,The Semantic Web-ISWC 2008,0.0,1.0,0.0
0007-0912,BRITISH JOURNAL OF ANAESTHESIA,0.0,1.0,0.0
0013-5585,BIOMEDIZINISCHE TECHNIK,0.0,1.0,0.0
1758-8928,COGNITIVE NEUROSCIENCE,0.0,1.0,0.0
0006-3185,BIOLOGICAL BULLETIN,0.0,1.0,0.0
Biological Cybernetics,Biological Cybernetics,0.0,1.0,0.0
DYNAMIC PATTERNS SEL,DYNAMIC PATTERNS SEL,0.0,1.0,0.0
1056-8700,ANNUAL REVIEW OF BIOPHYSICS AND BIOMOLECULAR STRUCTURE,0.0,1.0,0.0
0307-661X,TLS-THE TIMES LITERARY SUPPLEMENT,0.0,1.0,0.0
0165-1781,PSYCHIATRY RESEARCH-NEUROIMAGING,0.0,5.0,0.0
IPMI LNCS,IPMI LNCS,0.0,1.0,0.0
Insight Journal,Insight Journal,0.0,1.0,0.0
1878-8750,WORLD NEUROSURGERY,0.0,1.0,0.0
0925-4439,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE,0.0,1.0,0.0
Lect. Notes Comput Sci.,Lect. Notes Comput Sci.,0.0,1.0,0.0
Neurolmage,Neurolmage,0.0,1.0,0.0
Proceedings in International Society of Magnetic Resonance in Medicine (ISMRM),Proceedings in International Society of Magnetic Resonance in Medicine (ISMRM),0.0,1.0,0.0
Proc. Intl. Sot. Mag. Reson. Med.,Proc. Intl. Sot. Mag. Reson. Med.,0.0,1.0,0.0
1047-8477,JOURNAL OF STRUCTURAL BIOLOGY,0.0,1.0,0.0
Lua 5.1 Reference Manual,Lua 5.1 Reference Manual,0.0,1.0,0.0
0028-3932,NEUROPSYCHOLOGIA,0.0,2.0,0.0
0099-5355,LANCET,0.0,1.0,0.0
Epilepsy Behav.,Epilepsy Behav.,0.0,1.0,0.0
1059-7794,HUMAN MUTATION,0.0,1.0,0.0
1754-8403,DISEASE MODELS & MECHANISMS,0.0,1.0,0.0
1465-6906,GENOME BIOLOGY,0.0,2.0,0.0
0264-6021,BIOCHEMICAL JOURNAL,0.0,1.0,0.0
1532-0820,COMPARATIVE MEDICINE,0.0,1.0,0.0
0009-9163,CLINICAL GENETICS,0.0,1.0,0.0
0929-8673,CURRENT MEDICINAL CHEMISTRY,0.0,1.0,0.0
LECT NOTES BIOMATH,LECT NOTES BIOMATH,0.0,1.0,0.0
0167-7799,TRENDS IN BIOTECHNOLOGY,0.0,1.0,0.0
IEEE Eng. Med. Biol. Soc. Proc,IEEE Eng. Med. Biol. Soc. Proc,0.0,1.0,0.0
1943-0264,COLD SPRING HARBOR PERSPECTIVES IN BIOLOGY,0.0,1.0,0.0
Proc. Natl. Acad. Sci. U.S.A,Proc. Natl. Acad. Sci. U.S.A,0.0,1.0,0.0
0360-4012,JOURNAL OF NEUROSCIENCE RESEARCH,0.0,1.0,0.0
1356-9597,GENES TO CELLS,0.0,1.0,0.0
J. Vis,J. Vis,0.0,1.0,0.0
MIT-CSAIL-TR-2010-034 /CBCL-289,MIT-CSAIL-TR-2010-034 /CBCL-289,0.0,1.0,0.0
0006-3002,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE,0.0,1.0,0.0
Emerg. Trends Visual Comput,Emerg. Trends Visual Comput,0.0,1.0,0.0
NeuroiImage: Clinical,NeuroiImage: Clinical,0.0,1.0,0.0
0003-276X,ANATOMICAL RECORD,0.0,1.0,0.0
1615-3375,FOUNDATIONS OF COMPUTATIONAL MATHEMATICS,0.0,1.0,0.0
Computing and Visualization in Science,Computing and Visualization in Science,0.0,1.0,0.0
Commun. Math. Sci.,Commun. Math. Sci.,0.0,1.0,0.0
0021-2180,ISRAEL JOURNAL OF MEDICAL SCIENCES,0.0,1.0,0.0
1942-4787,WILEY INTERDISCIPLINARY REVIEWS-DATA MINING AND KNOWLEDGE DISCOVERY,0.0,1.0,0.0
0065-1400,ACTA NEUROBIOLOGIAE EXPERIMENTALIS,0.0,2.0,0.0
Encyclopedia of measurement and statistics,Encyclopedia of measurement and statistics,0.0,1.0,0.0
Studi in Onore del Professore Salvatore Ortu Carboni,Studi in Onore del Professore Salvatore Ortu Carboni,0.0,1.0,0.0
Nat. Neurosci,Nat. Neurosci,0.0,1.0,0.0
Advances in neurology,Advances in neurology,0.0,1.0,0.0
Recent Advances in Biomagnetism,Recent Advances in Biomagnetism,0.0,1.0,0.0
PyCon,PyCon,0.0,1.0,0.0
Comput. Grap. Appl. IEEE,Comput. Grap. Appl. IEEE,0.0,1.0,0.0
ACM SIGARCH Computer Architecture News,ACM SIGARCH Computer Architecture News,0.0,1.0,0.0
Lang. Ver.,Lang. Ver.,0.0,1.0,0.0
Computer Graphics Forum (Proc. Euro Vis),Computer Graphics Forum (Proc. Euro Vis),0.0,1.0,0.0
SimVis,SimVis,0.0,1.0,0.0
J. Comput. Graph. Tech.,J. Comput. Graph. Tech.,0.0,1.0,0.0
1438-8871,JOURNAL OF MEDICAL INTERNET RESEARCH,0.0,1.0,0.0
1064-9689,MAGNETIC RESONANCE IMAGING CLINICS OF NORTH AMERICA,0.0,1.0,0.0
Proc of Eval Methods for Machine Learning Workshop,Proc of Eval Methods for Machine Learning Workshop,0.0,1.0,0.0
in Implementing Reproducible Computational Research,in Implementing Reproducible Computational Research,0.0,1.0,0.0
0734-189X,COMPUTER VISION GRAPHICS AND IMAGE PROCESSING,0.0,1.0,0.0
Biomedical Optics and Imaging-Proceedings of SPIE,Biomedical Optics and Imaging-Proceedings of SPIE,0.0,1.0,0.0
0001-6586,ACTA PAEDOPSYCHIATRICA,0.0,1.0,0.0
1040-7413,ECOLOGICAL PSYCHOLOGY,0.0,1.0,0.0
0301-0066,PERCEPTION,0.0,1.0,0.0
0006-2979,BIOCHEMISTRY-MOSCOW,0.0,1.0,0.0
0035-8711,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,0.0,1.0,0.0
Bulletin Neurosci Res Progr,Bulletin Neurosci Res Progr,0.0,1.0,0.0
0022-0000,JOURNAL OF COMPUTER AND SYSTEM SCIENCES,0.0,1.0,0.0
2160-7508,2012 IEEE CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0.0,1.0,0.0
IEEE Trans. Med. Imaging,IEEE Trans. Med. Imaging,0.0,1.0,0.0
0021-843X,JOURNAL OF ABNORMAL PSYCHOLOGY,0.0,1.0,0.0
Graph. Models Image Process,Graph. Models Image Process,0.0,1.0,0.0
0278-7393,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,0.0,1.0,0.0
0264-3294,COGNITIVE NEUROPSYCHOLOGY,0.0,1.0,0.0
0096-3445,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,0.0,1.0,0.0
0218-0014,INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,0.0,1.0,0.0
Int. Symp. Opt. Scei. Eng. Instr.,Int. Symp. Opt. Scei. Eng. Instr.,0.0,1.0,0.0
0010-0285,COGNITIVE PSYCHOLOGY,0.0,2.0,0.0
1069-9384,PSYCHONOMIC BULLETIN & REVIEW,0.0,3.0,0.0
0022-2496,JOURNAL OF MATHEMATICAL PSYCHOLOGY,0.0,2.0,0.0
1931-6690,BAYESIAN ANALYSIS,0.0,1.0,0.0
Stat Sci,Stat Sci,0.0,1.0,0.0
Ergonomics,Ergonomics,0.0,1.0,0.0
arXiv:1210.0530v3,arXiv:1210.0530v3,0.0,1.0,0.0
"The Literal and Non-Literal in Language and Thought, Peter Lang","The Literal and Non-Literal in Language and Thought, Peter Lang",0.0,1.0,0.0
Neuropsychologia,Neuropsychologia,0.0,1.0,0.0
0001-6918,ACTA PSYCHOLOGICA,0.0,1.0,0.0
Body Lang. Mind,Body Lang. Mind,0.0,1.0,0.0
The Journal of Environmental and Information Studies Musashi Institute of Technology,The Journal of Environmental and Information Studies Musashi Institute of Technology,0.0,1.0,0.0
0046-8177,HUMAN PATHOLOGY,0.0,1.0,0.0
Lancet,Lancet,0.0,1.0,0.0
Neurological research,Neurological research,0.0,1.0,0.0
1078-3482,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,0.0,1.0,0.0
"SUPPORT VECTOR MACHINES FOR PATTERN CLASSIFICATION, SECOND EDITION","SUPPORT VECTOR MACHINES FOR PATTERN CLASSIFICATION, SECOND EDITION",0.0,1.0,0.0
Pattern Recognit.,Pattern Recognit.,0.0,1.0,0.0
Proc. SPIE,Proc. SPIE,0.0,1.0,0.0
Spatial Vision,Spatial Vision,0.0,1.0,0.0
WESCON Conf Proc,WESCON Conf Proc,0.0,1.0,0.0
Perception,Perception,0.0,1.0,0.0
FENS Abstr.,FENS Abstr.,0.0,1.0,0.0
1932-6157,ANNALS OF APPLIED STATISTICS,0.0,1.0,0.0
0028-7806,NEW YORK TIMES BOOK REVIEW,0.0,1.0,0.0
0266-4763,JOURNAL OF APPLIED STATISTICS,0.0,1.0,0.0
Current Opinion in Neurobiology,Current Opinion in Neurobiology,0.0,1.0,0.0
1465-6914,GENOME BIOLOGY,0.0,1.0,0.0
Journal of Web Semantics,Journal of Web Semantics,0.0,1.0,0.0
"Technical Report Technical Report TRITA-NA-P0513, KTH","Technical Report Technical Report TRITA-NA-P0513, KTH",0.0,1.0,0.0
"arXiv,1106.5678v1 [q-bio. NC]","arXiv,1106.5678v1 [q-bio. NC]",0.0,1.0,0.0
1660-2854,NEURODEGENERATIVE DISEASES,0.0,1.0,0.0
0091-3286,OPTICAL ENGINEERING,0.0,1.0,0.0
0011-3204,CURRENT ANTHROPOLOGY,0.0,1.0,0.0
0897-3806,CLINICAL ANATOMY,0.0,1.0,0.0
Neurobiol Aging,Neurobiol Aging,0.0,1.0,0.0
Cognitive Neuroscience and Neuropsychology,Cognitive Neuroscience and Neuropsychology,0.0,1.0,0.0
Nat. Methods,Nat. Methods,0.0,1.0,0.0
0077-8923 (ISSN print),NEUROSCIENCES AND MUSIC,0.0,1.0,0.0
1040-8428,CRITICAL REVIEWS IN ONCOLOGY HEMATOLOGY,0.0,1.0,0.0
0065-2598,BRAIN DEVELOPMENT IN DROSOPHILA MELANOGRASTER,0.0,1.0,0.0
J. Comput. Neurosci.,J. Comput. Neurosci.,0.0,1.0,0.0
1077-3169,GRAPHICAL MODELS AND IMAGE PROCESSING,0.0,1.0,0.0
1050-6586,AMERICAN JOURNAL OF RHINOLOGY,0.0,1.0,0.0
Neuroinformatics,Neuroinformatics,0.0,1.0,0.0
Frontiers in Neuroscience Conference Abstract: Neuroinformatics,Frontiers in Neuroscience Conference Abstract: Neuroinformatics,0.0,1.0,0.0
1573-4056,CURRENT MEDICAL IMAGING REVIEWS,0.0,1.0,0.0
Behav Brain Sci,Behav Brain Sci,0.0,1.0,0.0
0196-2892,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0.0,1.0,0.0
0010-3640,COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,0.0,1.0,0.0
Neural Netw.,Neural Netw.,0.0,1.0,0.0
Phys. Rev. Lett.,Phys. Rev. Lett.,0.0,1.0,0.0
Ann. Biomed. Eng.,Ann. Biomed. Eng.,0.0,1.0,0.0
Hippocampus,Hippocampus,0.0,1.0,0.0
Statistics and Computing,Statistics and Computing,0.0,1.0,0.0
LIFESPAN DEVELOPMENT AND THE BRAIN: THE PERSPECTIVE OF BIOCULTURAL CO-CONSTRUCTIVISM,LIFESPAN DEVELOPMENT AND THE BRAIN: THE PERSPECTIVE OF BIOCULTURAL CO-CONSTRUCTIVISM,0.0,1.0,0.0
1363-1950,CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE,0.0,1.0,0.0
0009-3920,CHILD DEVELOPMENT,0.0,1.0,0.0
0894-4105,NEUROPSYCHOLOGY,0.0,1.0,0.0
1079-5014,JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,0.0,1.0,0.0
0027-3171,MULTIVARIATE BEHAVIORAL RESEARCH,0.0,1.0,0.0
Hum. Brain Mapp.,Hum. Brain Mapp.,0.0,1.0,0.0
GAUSSIAN PROCESSES FOR MACHINE LEARNING,GAUSSIAN PROCESSES FOR MACHINE LEARNING,0.0,1.0,0.0
Technical report TiCC-TR 2009005,Technical report TiCC-TR 2009005,0.0,1.0,0.0
Neurobiol. Aging,Neurobiol. Aging,0.0,1.0,0.0
0196-6774,JOURNAL OF ALGORITHMS,0.0,1.0,0.0
Neurons Cogn. arXiv: 1106.5678,Neurons Cogn. arXiv: 1106.5678,0.0,1.0,0.0
